expert_id,name,twitter,institution,type,title,href
annie-foster,Annie  Foster,,heritage,other,"Event Planner, Events",https://www.heritage.org/staff/annie-foster
martha-galante,Martha  Galante,,heritage,other,"Manager, CRM Solutions, Information Technology",https://www.heritage.org/staff/martha-galante
brittany-garrett,Brittany  Garrett,,heritage,other,"Benefits and Payroll Analyst, Personnel",https://www.heritage.org/staff/brittany-garrett
joshua-gill,Joshua  Gill,,heritage,other,"Development Writer, Donor Communications",https://www.heritage.org/staff/joshua-gill
brian-gottstein,Brian  Gottstein,,heritage,other,Senior Communications Writer,https://www.heritage.org/staff/brian-gottstein
kathy-gudgel,Kathy   Gudgel,,heritage,other,Executive Assistant to the Executive Vice President,https://www.heritage.org/staff/kathy-gudgel
mark-guiney,Mark  Guiney,,heritage,other,Multimedia Producer,https://www.heritage.org/staff/mark-guiney
colleen-harmon,Colleen  Harmon,,heritage,other,"Intern Program Manager, Young Leaders Program",https://www.heritage.org/staff/colleen-harmon
amber-hegseth-0,Amber  Hegseth,,heritage,other,Operations Coordinator,https://www.heritage.org/staff/amber-hegseth-0
amber-hegseth,Amber  Hegseth,,heritage,other,"Operations Coordinator, Operations",https://www.heritage.org/staff/amber-hegseth
meghan-holub,Meghan  Holub,,heritage,other,Events Assistant,https://www.heritage.org/staff/meghan-holub
babs-hough,Babs  Hough,,heritage,other,"Research Assistant, Domestic Policy Studies",https://www.heritage.org/staff/babs-hough
dustin-howard,Dustin  Howard,,heritage,other,"Online Member Relationship Associate, Membership Programs",https://www.heritage.org/staff/dustin-howard
patrick-hulehan,Patrick  Hulehan,,heritage,other,"Finance Associate, Finance and Accounting",https://www.heritage.org/staff/patrick-hulehan
alexander-hyatt,Alexander  Hyatt,,heritage,other,"Senior Associate, Membership Programs",https://www.heritage.org/staff/alexander-hyatt
catherine-ikponmwonba,Catherine   Ikponmwonba,,heritage,other,"Senior Accountant, Finance and Accounting",https://www.heritage.org/staff/catherine-ikponmwonba
augusta-cassada-irvine,Augusta  Cassada Irvine,augusta_irvine,heritage,other,Digital Content Producer,https://www.heritage.org/staff/augusta-cassada-irvine
isabel-isidro,Isabel  Isidro,,heritage,other,"Project Coordinator, Information Technology ",https://www.heritage.org/staff/isabel-isidro
andrea-jones,Andrea  Jones,,heritage,other,"Research Assistant, DeVos Center for Religion and Civil Society",https://www.heritage.org/staff/andrea-jones
luke-karnick,Luke   Karnick,LukeKarnick,heritage,other,Data Graphics Designer,https://www.heritage.org/staff/luke-karnick
nathan-kavanaugh,Nathan   Kavanaugh,,heritage,other,Advisor to the President for Donor Relations,https://www.heritage.org/staff/nathan-kavanaugh
annette-keymist,Annette  Keymist,,heritage,other,"Senior Print Production Associate, Business Support Services, Operations",https://www.heritage.org/staff/annette-keymist
rachel-knoebel,Rachel  Knoebel,,heritage,other,"Events Assistant, Events and Programming",https://www.heritage.org/staff/rachel-knoebel
eleanor-krasne,Eleanor  Krasne,,heritage,other,"Manager, Public Programs, Events and Programming",https://www.heritage.org/staff/eleanor-krasne
lauren-volpe-kuhn,Lauren Volpe Kuhn,,heritage,other,Senior Event Producer,https://www.heritage.org/staff/lauren-volpe-kuhn
roxana-laing,Roxana  Laing,,heritage,other,"Manager, Heritage Legacy Society, Gift Planning, Development",https://www.heritage.org/staff/roxana-laing
joshua-lane,Joshua  Lane,,heritage,other,Donor Relations Portfolio Coordinator,https://www.heritage.org/staff/joshua-lane
grace-levorse,Grace  Levorse,,heritage,other,Digital Coordinator,https://www.heritage.org/staff/grace-levorse
katherine-littel,Katherine  Littel,,heritage,other,"Conference Services Coordinator, Events",https://www.heritage.org/staff/katherine-littel
jessica-lowther,Jessica  Lowther,,heritage,other,"Copy Editor, Research Editors",https://www.heritage.org/staff/jessica-lowther
todd-lubas,Todd  Lubas,,heritage,other,Advisor to the President for Donor Relations,https://www.heritage.org/staff/todd-lubas
fred-lucas,Fred   Lucas,,heritage,other,"Chief National Affairs Correspondent, The Daily Signal",https://www.heritage.org/staff/fred-lucas
antonio-machenguer,Antonio  Machenguer,,heritage,other,"Conference Services Associate, Events",https://www.heritage.org/staff/antonio-machenguer
genevieve-malandra,Genevieve  Malandra,,heritage,other,Senior Marketing Associate,https://www.heritage.org/staff/genevieve-malandra
pablo-omar-martell,Pablo Omar Martell,,heritage,other,"Conference Services Associate, Events, Operations",https://www.heritage.org/staff/pablo-omar-martell
connor-mccarthy,Connor  McCarthy,,heritage,other,"Customer Data Specialist, Marketing Automation, Information Technology",https://www.heritage.org/staff/connor-mccarthy
ken-mcintyre,Ken  McIntyre,KenMac55,heritage,other,"Senior Editor, The Daily Signal, and Guardabassi Fellow in Media and Public Policy, Publishing",https://www.heritage.org/staff/ken-mcintyre
lori-mcnicoll,Lori  McNicoll,,heritage,other,"Senior Coordinator, Heritage Legacy Society, Gift Planning, Development",https://www.heritage.org/staff/lori-mcnicoll
maria-mendoza,Maria   Mendoza,,heritage,other,"Conference Services Senior Associate, Events, Operations",https://www.heritage.org/staff/maria-mendoza
leslie-merkle,Leslie  Merkle,,heritage,other,"Senior Program Administrator, Institute for Family, Community, and Opportunity",https://www.heritage.org/staff/leslie-merkle
john-merline,John  Merline,,heritage,other,"Senior Writer, Donor Communications",https://www.heritage.org/staff/john-merline
samantha-michon,Samantha  Michon,,heritage,other,Donor Relations Advancement Specialist,https://www.heritage.org/staff/samantha-michon
paul-modzelewski,Paul  Modzelewski,,heritage,other,"Senior Staff Accountant, Finance and Accounting",https://www.heritage.org/staff/paul-modzelewski
loring-moore,Loring  Moore,,heritage,other,"Service Desk Manager, Information Technology",https://www.heritage.org/staff/loring-moore
adam-novak,Adam  Novak,,heritage,other,Advisor to the President for Donor Relations,https://www.heritage.org/staff/adam-novak
brian-oquinn,Brian  O'Quinn,,heritage,other,"Senior Policy Analyst, Macroeconomics, Center for Data Analysis",https://www.heritage.org/staff/brian-oquinn
brandon-palumbo,Brandon  Palumbo,,heritage,other,"Senior Program Associate, Congressional Relations",https://www.heritage.org/staff/brandon-palumbo
peter-parisi,Peter  Parisi,,heritage,other,"Copy Editor, The Daily Signal",https://www.heritage.org/staff/peter-parisi
blair-pesses,Blair  Pesses,,heritage,other,"Event Planner, Events",https://www.heritage.org/staff/blair-pesses
alexander-phipps,Alexander  Phipps,,heritage,other,"Administrative and Research Assistant, Meese Center",https://www.heritage.org/staff/alexander-phipps
miguel-pontifis,Miguel  Pontifis,,heritage,other,"Project Coordinator, Donor Communications",https://www.heritage.org/staff/miguel-pontifis
john-popp,John  Popp,,heritage,other,"Audio Producer, Multimedia",https://www.heritage.org/staff/john-popp
becca-portugal,Becca  Portugal,,heritage,other,"Event Planner, Events",https://www.heritage.org/staff/becca-portugal
adrienne-price,Adrienne  Price,,heritage,other,Senior Advisor to the President for Donor Relations,https://www.heritage.org/staff/adrienne-price
philip-reynolds,Philip  Reynolds,,heritage,other,Digital Specialist,https://www.heritage.org/staff/philip-reynolds
justin-rhee,Justin  Rhee,,heritage,other,"Program Coordinator, Asian Studies Center",https://www.heritage.org/staff/justin-rhee
nicole-robinson,Nicole  Robinson,,heritage,other,"Research Assistant, Middle East, The Allison Center for Foreign Policy",https://www.heritage.org/staff/nicole-robinson
iosif-rothrock,Iosif  Rothrock,,heritage,other,Service Desk Specialist,https://www.heritage.org/staff/iosif-rothrock
kaitlynn-samalis-aldrich,Kaitlynn  Samalis-Aldrich,,heritage,other,"Administrative and Research Assistant, Meese Center",https://www.heritage.org/staff/kaitlynn-samalis-aldrich
caitlin-satterfield,Caitlin  Satterfield,,heritage,other,Strategic Engagement Advisor,https://www.heritage.org/staff/caitlin-satterfield
kathleen-scaturro,Kathleen   Scaturro,,heritage,other,Research Editor and Paper Production Specialist,https://www.heritage.org/staff/kathleen-scaturro
abigail-schultz,Abigail  Schultz,,heritage,other,Senior Assistant to the President for Donor Relations,https://www.heritage.org/staff/abigail-schultz
charlotte-schuyler,Charlotte   Schuyler,,heritage,other,"Messaging Editor and Senior Writer, Donor Relations ",https://www.heritage.org/staff/charlotte-schuyler
steve-sharman,Steve  Sharman,,heritage,other,"Assistant Director, Solutions Delivery",https://www.heritage.org/staff/steve-sharman
brian-sheaffer,Brian   Sheaffer,,heritage,other,"Service Desk Administrator, Information Technology",https://www.heritage.org/staff/brian-sheaffer
travis-shirkman,Travis   Shirkman,,heritage,other,Assistant to the President for Donor Relations,https://www.heritage.org/staff/travis-shirkman
eva-shufflebarger,Eva  Shufflebarger,,heritage,other,"Accounting Manager, Finance and Accounting",https://www.heritage.org/staff/eva-shufflebarger
jay-simon,Jay  Simon,,heritage,other,"Senior Designer, Research Projects",https://www.heritage.org/staff/jay-simon
abigail-slagle,Abigail  Slagle,,heritage,other,"Research Assistant, Domestic Policy",https://www.heritage.org/staff/abigail-slagle
liz-slattery,Elizabeth C.  Slattery,,heritage,other,Membership Programs Manager,https://www.heritage.org/staff/liz-slattery
gloria-taylor,Gloria  Taylor,,heritage,other,"Communications Manager, Institute for Economic Freedom",https://www.heritage.org/staff/gloria-taylor
stephen-theriault,Stephen  Theriault,,heritage,other,"Assistant Director, Customer Data, Information Technology",https://www.heritage.org/staff/stephen-theriault
aaron-thompson,Aaron  Thompson,,heritage,other,"Senior Database Administrator, Information Technology, Operations",https://www.heritage.org/staff/aaron-thompson
ryan-townsend,Ryan  Townsend,,heritage,other,"Enterprise Architect, Information Technology",https://www.heritage.org/staff/ryan-townsend
cherise-trump,Cherise  Trump,,heritage,other,"Associate Director, Coalition Relations",https://www.heritage.org/staff/cherise-trump
joe-venegas,Joe  Venegas,,heritage,other,"Senior CRM Specialist, Information Technology",https://www.heritage.org/staff/joe-venegas
bridget-weisenburger,Bridget   Weisenburger,,heritage,other,Coalition Relations Associate,https://www.heritage.org/staff/bridget-weisenburger
michael-werner,Michael  Werner,,heritage,other,Senior Assistant to the President for Donor Relations,https://www.heritage.org/staff/michael-werner
rachael-wolpert,Rachael  Wolpert,,heritage,other,Research Assistant and Executive Assistant to the Vice President of the Institute for Economic Freedom,https://www.heritage.org/staff/rachael-wolpert
catherine-woodhouse,Catherine  Woodhouse,,heritage,other,Workplace Services Coordinator,https://www.heritage.org/staff/catherine-woodhouse
kensie-yeates,Kensie   Yeates,,heritage,other,"Project Coordinator, Donor Communications",https://www.heritage.org/staff/kensie-yeates
alexandra-yoeckel,Alexandra  Yoeckel,,heritage,other,"Special Assistant, President's Office",https://www.heritage.org/staff/alexandra-yoeckel
hayoung-yoo,Hayoung  Yoo,,heritage,other,"Program Coordinator and Assistant to the Vice President, Personnel",https://www.heritage.org/staff/hayoung-yoo
william-zimmerman,William  Zimmerman,,heritage,other,Customer Data Solutions Architect,https://www.heritage.org/staff/william-zimmerman
scott-zipperle,Scott  Zipperle,,heritage,other,"Program Associate, Congressional Relations",https://www.heritage.org/staff/scott-zipperle
tanden-neera,Neera Tanden,,cap,leadership,President and CEO of the Center for American Progress,https://www.americanprogress.org/person/tanden-neera/
nayak-navin,Navin Nayak,,cap,leadership,Counselor,https://www.americanprogress.org/person/nayak-navin/
rudman-mara,Mara Rudman,,cap,leadership,"Executive Vice President, Policy",https://www.americanprogress.org/person/rudman-mara/
stachelberg-winnie,Winnie Stachelberg,,cap,leadership,"Executive Vice President, External Affairs",https://www.americanprogress.org/person/stachelberg-winnie/
gray-gordon,Gordon Gray,,cap,leadership,Chief Operating Officer,https://www.americanprogress.org/person/gray-gordon/
gibbs-leger-daniella,Daniella Gibbs Léger,,cap,leadership,"Executive Vice President, Communications and Strategy",https://www.americanprogress.org/person/gibbs-leger-daniella/
tanden-neera,Neera Tanden,,cap,Senior Staff,President and CEO of the Center for American Progress,https://www.americanprogress.org/person/tanden-neera/
nayak-navin,Navin Nayak,,cap,Senior Staff,Counselor,https://www.americanprogress.org/person/nayak-navin/
rudman-mara,Mara Rudman,,cap,Senior Staff,"Executive Vice President, Policy",https://www.americanprogress.org/person/rudman-mara/
stachelberg-winnie,Winnie Stachelberg,,cap,Senior Staff,"Executive Vice President, External Affairs",https://www.americanprogress.org/person/stachelberg-winnie/
gray-gordon,Gordon Gray,,cap,Senior Staff,Chief Operating Officer,https://www.americanprogress.org/person/gray-gordon/
gibbs-leger-daniella,Daniella Gibbs Léger,,cap,Senior Staff,"Executive Vice President, Communications and Strategy",https://www.americanprogress.org/person/gibbs-leger-daniella/
bateman-shane,Shane Bateman,,cap,Distinguished Senior Fellows,"Senior Vice President, Finance and Administration; Chief Financial Officer",https://www.americanprogress.org/person/bateman-shane/
berger-sam,Sam Berger,,cap,Distinguished Senior Fellows,"Vice President, Democracy and Government Reform",https://www.americanprogress.org/person/berger-sam/
cawthorne-gaines-alexandra,Alexandra Cawthorne Gaines,,cap,Distinguished Senior Fellows,"Vice President, Poverty to Prosperity",https://www.americanprogress.org/person/cawthorne-gaines-alexandra/
chung-ed,Ed Chung,,cap,Distinguished Senior Fellows,"Vice President, Criminal Justice Reform",https://www.americanprogress.org/person/chung-ed/
cohan-erin,Erin Cohan,,cap,Distinguished Senior Fellows,Vice President and Chief of Staff,https://www.americanprogress.org/person/cohan-erin/
cohen-brent,Brent J. Cohen,,cap,Distinguished Senior Fellows,"Executive Director, Generation Progress; Vice President, Youth Engagement",https://www.americanprogress.org/person/cohen-brent/
conner-adam,Adam Conner,,cap,Distinguished Senior Fellows,"Vice President, Technology Policy",https://www.americanprogress.org/person/conner-adam/
cooper-vasilic-marlene,Marlene Cooper Vasilic,,cap,Distinguished Senior Fellows,"Vice President, Outreach and Special Events",https://www.americanprogress.org/person/cooper-vasilic-marlene/
demarco-brian,Brian DeMarco,,cap,Distinguished Senior Fellows,"Vice President, Development",https://www.americanprogress.org/person/demarco-brian/
demots-alex,Alex DeMots,,cap,Distinguished Senior Fellows,Senior Vice President; General Counsel,https://www.americanprogress.org/person/demots-alex/
goldfuss-christy,Christy Goldfuss,,cap,Distinguished Senior Fellows,"Senior Vice President, Energy and Environment Policy",https://www.americanprogress.org/person/goldfuss-christy/
hamm-katie,Katie Hamm,,cap,Distinguished Senior Fellows,"Vice President, Early Childhood Policy",https://www.americanprogress.org/person/hamm-katie/
holston-deborah,Deborah Holston,,cap,Distinguished Senior Fellows,"Vice President, Finance",https://www.americanprogress.org/person/holston-deborah/
jawetz-tom,Tom Jawetz,,cap,Distinguished Senior Fellows,"Vice President, Immigration Policy",https://www.americanprogress.org/person/jawetz-tom/
magsamen-kelly,Kelly Magsamen,,cap,Distinguished Senior Fellows,"Vice President, National Security and International Policy",https://www.americanprogress.org/person/magsamen-kelly/
miller-ben,Ben Miller,,cap,Distinguished Senior Fellows,"Vice President, Postsecondary Education",https://www.americanprogress.org/person/miller-ben/
olinsky-ben,Ben Olinsky,,cap,Distinguished Senior Fellows,"Senior Vice President, Policy and Strategy",https://www.americanprogress.org/person/olinsky-ben/
parsons-chelsea,Chelsea Parsons,,cap,Distinguished Senior Fellows,"Vice President, Gun Violence Prevention",https://www.americanprogress.org/person/parsons-chelsea/
perez-jamie,Jamie Perez,,cap,Distinguished Senior Fellows,"Vice President, Digital Strategy",https://www.americanprogress.org/person/perez-jamie/
phadke-shilpa,Shilpa Phadke,,cap,Distinguished Senior Fellows,"Vice President, Women's Initiative",https://www.americanprogress.org/person/phadke-shilpa/
preiss-allison,Allison Preiss,,cap,Distinguished Senior Fellows,"Vice President, Communications",https://www.americanprogress.org/person/preiss-allison/
rodriguez-laura,Laura Rodriguez,,cap,Distinguished Senior Fellows,"Vice President, Government Affairs",https://www.americanprogress.org/person/rodriguez-laura/
sargrad-scott,Scott Sargrad,,cap,Distinguished Senior Fellows,"Vice President, K-12 Education Policy",https://www.americanprogress.org/person/sargrad-scott/
solomon-danyelle,Danyelle Solomon,,cap,Distinguished Senior Fellows,"Vice President, Race and Ethnicity Policy",https://www.americanprogress.org/person/solomon-danyelle/
spiro-topher,Topher Spiro,,cap,Distinguished Senior Fellows,"Vice President, Health Policy; Senior Fellow",https://www.americanprogress.org/person/spiro-topher/
vicary-lauren,Lauren Vicary,,cap,Distinguished Senior Fellows,"Senior Vice President, Art, Editorial, and Video",https://www.americanprogress.org/person/vicary-lauren/
vinelli-andres,Andres Vinelli,,cap,Distinguished Senior Fellows,"Vice President, Economic Policy",https://www.americanprogress.org/person/vinelli-andres/
wall-alex,Alex Wall,,cap,Distinguished Senior Fellows,"Vice President, Digital Engagement",https://www.americanprogress.org/person/wall-alex/
witt-karen,Karen Witt,,cap,Distinguished Senior Fellows,"Vice President, Human Resources",https://www.americanprogress.org/person/witt-karen/
goolsbee-austan,Austan Goolsbee,,cap,Resident Senior Fellows,Distinguished Senior Fellow,https://www.americanprogress.org/person/goolsbee-austan/
summers-lawrence,Lawrence H. Summers,,cap,Resident Senior Fellows,Distinguished Senior Fellow,https://www.americanprogress.org/person/summers-lawrence/
bergmann-max,Max Bergmann,,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/bergmann-max/
deleon-rudy,Rudy deLeon,,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/deleon-rudy/
enda-jodi,Jodi Enda,,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/enda-jodi/
frye-jocelyn,Jocelyn Frye,,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/frye-jocelyn/
fuchs-michael,Michael Fuchs,,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/fuchs-michael/
fulwood-iii-sam,Sam Fulwood III,,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/fulwood-iii-sam/
griffith-stephanie,Stephanie Griffith,,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/griffith-stephanie/
halpin-john,John Halpin,,cap,Nonresident Senior Fellows,"Senior Fellow; Co-Director, Politics and Elections",https://www.americanprogress.org/person/halpin-john/
hanlon-seth,Seth Hanlon,,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/hanlon-seth/
hart-melanie,Melanie Hart,,cap,Nonresident Senior Fellows,"Senior Fellow; Director, China Policy",https://www.americanprogress.org/person/hart-melanie/
katulis-brian,Brian Katulis,,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/katulis-brian/
kelly-cathleen,Cathleen Kelly,,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/kelly-cathleen/
korb-lawrence-j,Lawrence J. Korb,,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/korb-lawrence-j/
lam-livia,Livia Lam,,cap,Nonresident Senior Fellows,"Senior Fellow; Director, Workforce Development",https://www.americanprogress.org/person/lam-livia/
lee-ashley-matt,Matt Lee-Ashley,,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/lee-ashley-matt/
leibenluft-jacob,Jacob Leibenluft,,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/leibenluft-jacob/
madland-david,David Madland,,cap,Nonresident Senior Fellows,"Senior Fellow; Senior Adviser, American Worker Project",https://www.americanprogress.org/person/madland-david/
nathan-scott,Scott Nathan,,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/nathan-scott/
ricketts-sam,Sam Ricketts,,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/ricketts-sam/
sozan-michael,Michael Sozan,,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/sozan-michael/
teixeira-ruy,Ruy Teixeira,,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/teixeira-ruy/
vallas-rebecca,Rebecca Vallas,,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/vallas-rebecca/
yu-alan,Alan Yu,,cap,Nonresident Senior Fellows,"Senior Fellow; Director, International Climate Policy",https://www.americanprogress.org/person/yu-alan/
acharya-nish,Nish Acharya,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/acharya-nish/
barr-michael,Michael Barr,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/barr-michael/
benaim-daniel,Daniel Benaim,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/benaim-daniel/
bergeron-david,David A. Bergeron,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/bergeron-david/
boser-ulrich,Ulrich Boser,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/boser-ulrich/
brown-catherine,Catherine Brown,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/brown-catherine/
brown-cynthia-g,Cynthia G. Brown,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/brown-cynthia-g/
browne-matt,Matt Browne,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/browne-matt/
chopra-aneesh,Aneesh Chopra,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/chopra-aneesh/
clark-simon,Simon Clark,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/clark-simon/
clausing-kimberly,Kimberly Clausing,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/clausing-kimberly/
cohen-alan,Alan Cohen,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/cohen-alan/
dotson-greg,Greg Dotson,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/dotson-greg/
emanuel-zeke,Zeke Emanuel,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/emanuel-zeke/
fernandez-henry,Henry Fernandez,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/fernandez-henry/
firestein-netsy,Netsy Firestein,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/firestein-netsy/
fukushima-glen,Glen S. Fukushima,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/fukushima-glen/
glynn-sarah-jane,Sarah Jane Glynn,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/glynn-sarah-jane/
jweied-maha,Maha Jweied,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/jweied-maha/
kendall-frank,Frank Kendall,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/kendall-frank/
kugler-adriana,Adriana Kugler,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/kugler-adriana/
lash-karen,Karen A. Lash,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/lash-karen/
makovsky-alan,Alan Makovsky,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/makovsky-alan/
massimino-elisa,Elisa Massimino,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/massimino-elisa/
morrissey-taryn,Taryn Morrissey,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/morrissey-taryn/
olsen-matt,Matt Olsen,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/olsen-matt/
phillips-steve,Steve Phillips,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/phillips-steve/
restrepo-dan,Dan Restrepo,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/restrepo-dan/
sagawa-shirley,Shirley Sagawa,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/sagawa-shirley/
singh-vikram,Vikram Singh,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/singh-vikram/
sitaraman-ganesh,Ganesh Sitaraman,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/sitaraman-ganesh/
sutton-trevor,Trevor Sutton,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/sutton-trevor/
thompson-vilissa,Vilissa Thompson,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/thompson-vilissa/
vadehra-emma,Emma Vadehra,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/vadehra-emma/
warner-judith,Judith Warner,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/warner-judith/
weems-renita,Renita J. Weems,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/weems-renita/
weller-christian-e,Christian E. Weller,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/weller-christian-e/
werz-michael,Michael Werz,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/werz-michael/
wong-tom,Tom K. Wong,,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/wong-tom/
lamond-james,James Lamond,,cap,Nonresident Fellows,Fellow,https://www.americanprogress.org/person/lamond-james/
padmanabhan-asha,Asha Padmanabhan,,cap,Nonresident Fellows,Fellow,https://www.americanprogress.org/person/padmanabhan-asha/
graves-fitzsimmons-guthrie,Guthrie Graves-Fitzsimmons,,cap,"Art, Editorial, and Video",Fellow,https://www.americanprogress.org/person/graves-fitzsimmons-guthrie/
novack-valerie,Valerie Novack,,cap,"Art, Editorial, and Video",Fellow,https://www.americanprogress.org/person/novack-valerie/
alexander-keenan,Keenan Alexander,,cap,Communications,Graphic Designer,https://www.americanprogress.org/person/alexander-keenan/
beaudouin-will,Will Beaudouin,,cap,Communications,Managing Editor,https://www.americanprogress.org/person/beaudouin-will/
bonitatibus-steve,Steve Bonitatibus,,cap,Communications,Editor,https://www.americanprogress.org/person/bonitatibus-steve/
brady-mat,Mathew Brady,,cap,Communications,Data Visualization Developer,https://www.americanprogress.org/person/brady-mat/
chancellor-carl,Carl Chancellor,,cap,Communications,"Managing Director, Editorial",https://www.americanprogress.org/person/chancellor-carl/
cornelius-rosemary,Rosemary Cornelius,,cap,Communications,Digital Designer,https://www.americanprogress.org/person/cornelius-rosemary/
hardy-jasmine,Jasmine Hardy,,cap,Communications,Video Producer,https://www.americanprogress.org/person/hardy-jasmine/
hawkins-chester,Chester Hawkins,,cap,Communications,Senior Graphic Designer,https://www.americanprogress.org/person/hawkins-chester/
holliday-jarvis,Jarvis Holliday,,cap,Communications,"Director, Editorial",https://www.americanprogress.org/person/holliday-jarvis/
koo-irene,Irene Koo,,cap,Communications,Associate Editor,https://www.americanprogress.org/person/koo-irene/
miller-meghan,Meghan Miller,,cap,Communications,Editor,https://www.americanprogress.org/person/miller-meghan/
rapp-bill,Bill Rapp,,cap,Communications,Art Director,https://www.americanprogress.org/person/rapp-bill/
rodriguez-christian,Christian Rodriguez,,cap,Communications,Associate Editor,https://www.americanprogress.org/person/rodriguez-christian/
simhoni-shanee,Shanée Simhoni,,cap,Communications,Assistant Managing Editor,https://www.americanprogress.org/person/simhoni-shanee/
woodcome-tricia,Tricia Woodcome,,cap,Communications,Editor,https://www.americanprogress.org/person/woodcome-tricia/
armstrong-paige,Paige Armstrong,,cap,Criminal Justice,Campaign Associate,https://www.americanprogress.org/person/armstrong-paige/
backenstose-aloha,Aloha Backenstose,,cap,Criminal Justice,Digital Media Associate,https://www.americanprogress.org/person/backenstose-aloha/
cusick-julia,Julia Cusick,,cap,Criminal Justice,"Director, Media Relations",https://www.americanprogress.org/person/cusick-julia/
finkelstein-morgan,Morgan Finkelstein,,cap,Criminal Justice,"Associate Director, Media Relations",https://www.americanprogress.org/person/finkelstein-morgan/
flores-claudia,Claudia Flores,,cap,Criminal Justice,Immigration Campaign Manager,https://www.americanprogress.org/person/flores-claudia/
ford-chris,Chris Ford,,cap,Criminal Justice,Senior Broadcast Coordinator,https://www.americanprogress.org/person/ford-chris/
greene-dwayne,Dwayne Greene,,cap,Criminal Justice,"Director, Broadcast Communications",https://www.americanprogress.org/person/greene-dwayne/
hananel-sam,Sam Hananel,,cap,Criminal Justice,"Associate Director, Media Relations",https://www.americanprogress.org/person/hananel-sam/
koronowski-ryan,Ryan Koronowski,,cap,Criminal Justice,"Director, Special Research Projects",https://www.americanprogress.org/person/koronowski-ryan/
